sentence,page,topic,similarity
"トヨタは7年後の2030年までに年間350 ディスカッションにおけるプラット （リチウムに替わる車載電池の素材として）ソ
万台のBEVをつくる計画です。",52,生物および食料資源の汚染,0.3419
"海
これは、パートナーである、リチウムイオン電池 水から採れるなど、豊富にあるからです。",52,水の汚染,0.3161
"海
これは、パートナーである、リチウムイオン電池 水から採れるなど、豊富にあるからです。",52,水の消費と取水,0.3157
"海
これは、パートナーである、リチウムイオン電池 水から採れるなど、豊富にあるからです。",52,海洋資源の使用,0.3938
"海
これは、パートナーである、リチウムイオン電池 水から採れるなど、豊富にあるからです。",52,海洋資源の採取と利用,0.3969
"公平と平等との意味の違いと同 ソディウムとリチウムとはトレードオフの関係に
セスが容易でない一部の地域では、他のオプショ で、HEVやPHEVから取り出したものです。",52,健康と安全,0.3316
"公平と平等との意味の違いと同 ソディウムとリチウムとはトレードオフの関係に
セスが容易でない一部の地域では、他のオプショ で、HEVやPHEVから取り出したものです。",52,平等と機会,0.3747
リサイクル ションの側に住んでいる人にはBEVやPHEVが ています。,52,生物および食料資源の汚染,0.3545
リサイクル ションの側に住んでいる人にはBEVやPHEVが ています。,52,水の消費と取水,0.3084
リサイクル ションの側に住んでいる人にはBEVやPHEVが ています。,52,循環経済,0.307
"5年後はこうなるとは申し上げられま
世界のリチウムの総量がカギを握りますから、私 は循環型社会の一部ですが、循環型社会のすべ 適しており、とりわけ電源がグリーンであればな せん。",52,水の汚染,0.341
"5年後はこうなるとは申し上げられま
世界のリチウムの総量がカギを握りますから、私 は循環型社会の一部ですが、循環型社会のすべ 適しており、とりわけ電源がグリーンであればな せん。",52,循環経済,0.3855
"どのようになっていくかを見ていきま
多様性で、多様な環境への対応には多様なソ す。",52,気候変動,0.3111
"どのようになっていくかを見ていきま
多様性で、多様な環境への対応には多様なソ す。",52,気候変動への適応,0.4021
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,エネルギー,0.3252
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,空気の汚染,0.3303
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,水の汚染,0.3665
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,生物および食料資源の汚染,0.3126
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,水の消費と取水,0.3585
"BEVの電池のリサイクル量が今後10年で大き 夜間充電ができない場所であればHEVの方が適
く増えるわけではありません。",52,健康と安全,0.3239
それは時代の進化に合わ 1. クルマと会話 ことができます。,53,気候変動への適応,0.3227
クルマと生活をシームレスにつなげ、お客様 領域においては、産業を越えて社会システム、例え ます。,53,健康と安全,0.3364
"急ブレーキや急操舵 ションを容易かつ迅速にクルマに搭載できるよう
きた知見と大量のデータを活かし、「交通事故ゼロ を行ったケースを選別し、AIに学習させます。",54,健康と安全,0.3193
"そして、クルマと人と社会システムを
追求」「すべての人の移動の自由」「モビリティに 際、類似のケースが多いほど認識率、認識精度を高 つなげるインターフェースになります。",54,健康と安全,0.3242
"そして、クルマと人と社会システムを
追求」「すべての人の移動の自由」「モビリティに 際、類似のケースが多いほど認識率、認識精度を高 つなげるインターフェースになります。",54,平等と機会,0.3779
"最大の特徴は、座ったまま16センチの段差（奥行
公共バスなどに設置されている従来の装置は、運 き30センチ）の上り下りを可能にしたことです。",55,健康と安全,0.3241
"引き続き、イオンとの南大阪、九州での からの水素製造、データを活用した配送効率化の実
車が走行距離では自動車全体の4割、CO 2排出量は なったエネルギーマネジメントシステム構築によ 取り組みの成果をさらに幅広く多くの物流現場に広 証実験を始めるなど、取り組みを加速しています。",56,水の消費と取水,0.3168
"CASE技術は、広く普及してこそ ネルギーの持つ可能性に着目し、燃料電池や水素エ
社会の役に立ち、そのためには技術開発力が必要 ンジンの技術開発を積極的に進めてまいりました。",57,エネルギー,0.339
"つながり、そのうえで環境への負荷を最小限に抑 貢献し続けられるように生まれ変わることがいか
それは、今日も、明日も、変わりません。",58,水の汚染,0.3025
"つながり、そのうえで環境への負荷を最小限に抑 貢献し続けられるように生まれ変わることがいか
それは、今日も、明日も、変わりません。",58,生物および食料資源の汚染,0.3143
"新しい 「未来はみんなでつくるもの」
つ大きな課題があります。",58,エネルギー,0.329
"新しい 「未来はみんなでつくるもの」
つ大きな課題があります。",58,水の汚染,0.3397
"新しい 「未来はみんなでつくるもの」
つ大きな課題があります。",58,健康と安全,0.3195
"新しい 「未来はみんなでつくるもの」
つ大きな課題があります。",58,児童労働,0.3066
この協業は、両社が対等な関係で、互いの長所を尊 お客様をはじめとしたステークホルダーの方々の 「未来はみんなでつくるもの」。,58,平等と機会,0.3194
これをすべて同時に行うのは、この業界における 輝かしい未来を手にするために協力することに 日々仲間と悩み、検討し続けています。,58,労働時間,0.3033
これをすべて同時に行うのは、この業界における 輝かしい未来を手にするために協力することに 日々仲間と悩み、検討し続けています。,58,健康と安全,0.3254
これをすべて同時に行うのは、この業界における 輝かしい未来を手にするために協力することに 日々仲間と悩み、検討し続けています。,58,平等と機会,0.3021
これをすべて同時に行うのは、この業界における 輝かしい未来を手にするために協力することに 日々仲間と悩み、検討し続けています。,58,児童労働,0.3112
"ことの意義や意味の大きさを改めて、強く感じてお チャンスを活かして、連携をそれぞれ深めていきた
世界は変わりつつあります。",58,平等と機会,0.3349
"トヨ
Woven Cityの構想のきっかけは、2011年に起 ルとリアルの世界で行い、そのサイクルを素早く回 Woven Cityのビジョンでもあります。",59,健康と安全,0.3308
"その前日のプレスブリーフィングでトヨタブースに登場した社長の佐藤は、トヨタが世界に向けて発
信するテーマ「Find Your Future」を紹介しました。",60,健康と安全,0.3254
"その意味すると もちろん、こちらの2台のようにトヨタやGRの
ころは、クルマづくりの原理原則に立ち返って、 クルマも変わっていきます。",60,健康と安全,0.3064
"移動はもっと便利で、楽しく
あなたの未来がきっと、トヨタのクルマのなかに きく変わります。",60,健康と安全,0.38
"移動はもっと便利で、楽しく
あなたの未来がきっと、トヨタのクルマのなかに きく変わります。",60,平等と機会,0.3012
"その意味は、私 未来のモビリティは、私たちのライフスタイルに
多様化にお応えしていくためには、さまざまな 溶け込んでいく。",61,気候変動への適応,0.3375
"その意味は、私 未来のモビリティは、私たちのライフスタイルに
多様化にお応えしていくためには、さまざまな 溶け込んでいく。",61,水の汚染,0.3012
"その意味は、私 未来のモビリティは、私たちのライフスタイルに
多様化にお応えしていくためには、さまざまな 溶け込んでいく。",61,生物多様性の損失,0.358
"モビリティショーはその大切なスタートポイン
街の広場では、コーヒーショップや、フードト トです。",61,生物および食料資源の汚染,0.3567
"モビリティショーはその大切なスタートポイン
街の広場では、コーヒーショップや、フードト トです。",61,健康と安全,0.359
"まず、モビリティカン グループ創業以来の精神を持つ人材を育てること の児童福祉施設の子どもたちのためのレクリエー 児童福祉施設でのレクリエーション
パニーとしてめざすモビリティ社会のあり方を具 が、取り組みの核となることを再確認しました。",62,児童労働,0.3432
"マ好きの目から見て、10年前20年前と比べて、魅
もう一つの大きなポイントは、佐藤社長がサステ 力のあるクルマの数が明らかに増えています。",63,非常に懸念の高い物質,0.3275
"これは
ことを要所要所でしっかり伝えるため、時間も労力 会、意見交換の場が従来と比べ格段に増えているの だと思っていました。",63,労働時間,0.3346
"それは間違っていませんでし 素晴らしいことですが、同時に、トヨタの良さ・強さ
も割いています。",63,健康と安全,0.3171
"それは間違っていませんでし 素晴らしいことですが、同時に、トヨタの良さ・強さ
も割いています。",63,平等と機会,0.3871
"これは非常にやりがいの
する」という非常に大きな目標が正確に理解されて トと山形プレジデントは仕事にとても情熱的で、素 なくありませんが、トヨタの幹部は会議などで突然 ある仕事です。",63,非常に懸念の高い物質,0.3153
"このような危機の時 帰して仕事をしようよ、という大きな変革だったの クはないではないかと思うわけですが、逆に今は なければ明らかに劣後してしまう」という趣旨の発
に、調達、生産、販売、企画の現場全部をつないでデ ではないかと思います。",64,絶滅リスク,0.3342
"思決定もしているし、これからどんどん形になっ なうねり、100年に一度の大変革に対応していく、
て、いろいろなものがますます見えてくると思って というチャレンジなのだと思っています。",64,気候変動への適応,0.3106
"その時々の雰囲気に流されずに常 継続していければ、おそらく他の自動車会社にはで
「TNGAを正しく理解しないと、あれはコスト削減で モビリティカンパニーへの変革に向けた に変化に立ち向かっていくためには何が必要かと きない展開をトヨタは実現できるでしょう。",64,気候変動への適応,0.3472
"TNGAは効率性と 貢献 いうと、自分の強さを忘れずに航海していくことで 社外取締役として、トヨタの中にいる人とは異
か、コスト削減のためだけのツールではなくて、それ はないでしょうか。",64,エネルギー,0.3197
"TNGAによって、クラウンが4タイプでいき が5年ほど前から、少なくとも日本のOEMの中で 言っているように、クルマづくり、トヨタウェイ、ト を続けることで、私が知らなかったトヨタの強み、
なり出てきたのがとても良い例ですが、いいクルマ は真っ先に唱え始めたことですが、私はまだ、誰も ヨタ生産方式だと思いますし、それらを進化させな 奥の深さがまた見えてくるだろう、と思っています。",64,健康と安全,0.3066
"彼らは、マルチパスウェイ哲学 ラリンピック委員会）のビジョンをお話ししましょ もの難しいチャレンジがありますが、皆さんがクル
これをやりたいのかという目標が常にしっかりと とでも呼ぶべきアプローチを採用しています。",65,マイクロプラスチック,0.3015
"それは変わっていくかもしれませんが、そこ ければならないことはたくさんありますが、一緒に して、パラアスリートが卓越したスポーツを達成で れを実現するのに十分な素地・地力、戦略方向性が
の議論にも参加して一緒につくっていくのが私の やれば、きっとできるはずです。",65,マイクロプラスチック,0.3129
"ですから、この言葉は私に 全力で、思いっきりチャレンジしてほしい、とお伝
例えば、現時点では、より安全で、より便利で、より とって、とても基本的なものです。",65,健康と安全,0.359
さらに現場を見て、話を聞き、きちんと声が届い が、今後10年、20年先を見た変化に挑戦するとき 二つあります。,65,空気の汚染,0.3278
さらに現場を見て、話を聞き、きちんと声が届い が、今後10年、20年先を見た変化に挑戦するとき 二つあります。,65,生物および食料資源の汚染,0.3355
"」
私は、豊田会長がマルチパスウェイについて自分 るかどうかが、今後、トヨタがモビリティカンパニー 会社ですが、より重要なのは、トヨタがクルマの未 本当に素晴らしいことだと思います。",65,マイクロプラスチック,0.3093
型車、中型車、レクサス、GAZOO Racingとそれぞ じっくり見る機会を増やしてきました。,66,平等と機会,0.3124
また、各地 年、2021年はそれぞれ7回、2022年は11回議論を 今の体制になったのです。,66,水の汚染,0.3205
"このように、社内にいながらもトップの経験 総会後、執行役および幹部職40〜50名と1人1時間 したが、期待できるチームになり、社外取締役とし
スモールミーティング 11回 を積める場を用意してきました。",66,労働時間,0.3169
"このように、社内にいながらもトップの経験 総会後、執行役および幹部職40〜50名と1人1時間 したが、期待できるチームになり、社外取締役とし
スモールミーティング 11回 を積める場を用意してきました。",66,健康と安全,0.3259
またこの数年、地域 ほど個別ミーティングをし、仕事についての意見交 ても貢献できたと考えています。,66,児童労働,0.3187
またこの数年、地域 ほど個別ミーティングをし、仕事についての意見交 ても貢献できたと考えています。,66,ロビー活動,0.3014
女性はそのうち1名、 ビリティカンパニーに向けた変革など、多岐にわ る覚悟があるかどうかだと思います。,67,生物多様性の損失,0.3179
"えで、意味のないものは大胆に整理していくべきで は日本企業にとっては非常にセンシティブな問題
す。",68,非常に懸念の高い物質,0.3889
"姿勢は変わりつつありますが、もっと迅速に の量や、バッテリー工場、カーボンニュートラル電
スズキ、マツダ、いすゞなどがあり、トヨタにとっ 企業に移行する具体的な道筋など、将来に対する展 変わっていく必要はあります。",68,気候変動への適応,0.3235
商品・サービスを提供するために、2011年の「地域 置し、その時々の経営課題に対応し、現地現物での 置しました。,69,気候変動への適応,0.3003
"て、2022年4月、2023年3月、4月に開催した「報酬 水準を参考に、役職・職責に応じた適切な年間総報 目の考え方は日本籍の取締役（社外取締役を除く）と
また、社外取締役および監査役の報酬については、 案策定会議」にて議論しました。",71,適切な賃金,0.311
"従業員などの職場・業務に関する悩み・苦情・疑
る不確実性への対応として、リスクマネジメント体 事業継続計画（BCP※1）を策定しています。",72,児童労働,0.3376
グローバルリスクマネジ のBCPは、訓練などによりPDCAを回して改善を 昨今の事業環境や優先課題を反映。,72,健康と安全,0.3145
"この めたトヨタで働くすべての人に周知・教育を実施し てはイントラネットを含む複数の媒体によって周
配し、グローバルな視点で、事業活動において発生 活動を「事業継続マネジメント（BCM※2）」と位置づ ています。",72,児童労働,0.3557
"さらに、近年では経済安全保障や地政学的緊張よ 税務 次年度の点検までに改善をめざすなど、継続的な取
さらに、全社横断的な観点で重要なリスクを特 り、サプライチェーンの混乱や重要な物資の供給途 り組みへとつなげています。",72,健康と安全,0.3078
"の安全性能を含め実車による試験、データ検証
これらは、国内・海外合わせて64 車種・3 エンジ を、トヨタとしてもサポートしてまいりました。",73,健康と安全,0.3967
"の安全性能を含め実車による試験、データ検証
これらは、国内・海外合わせて64 車種・3 エンジ を、トヨタとしてもサポートしてまいりました。",73,平等と機会,0.3178
"土・道にあった国民の足となるクルマとして育 た2件に類似する不正がないか、期間や車種を限
が判明いたしました。",73,平等と機会,0.3073
"事案については、お客様の安全を確認するため、 げられない職場環境・風土を放置してきたことに しに必要な軽自動車や小型車をご使用いただき、
• 試 験データのねつ造、流用または改ざんするな 一部の情報を開示いただき、開発時の技術資料や あると考えております。",74,健康と安全,0.3242
"これは衝突後にドアがロックされることで、外側 会社の再生は、経営・事業のみならず、組織・体制
るタイヤ空気圧の虚偽記載という事案です。",74,空気の汚染,0.3257
"現時点で、本件に関わる当該車両の事故などの情
具体的な再発防止の取り組みや推進に向けた執 常に大きな課題と捉えております。",74,非常に懸念の高い物質,0.3198
"認識に基づき、気候変動に関するリスクを整理し、
トヨタは、取締役会において気候関連課題を扱う して、以下が挙げられます。",79,気候変動,0.3255
"認識に基づき、気候変動に関するリスクを整理し、
トヨタは、取締役会において気候関連課題を扱う して、以下が挙げられます。",79,気候変動への適応,0.4563
"認識に基づき、気候変動に関するリスクを整理し、
トヨタは、取締役会において気候関連課題を扱う して、以下が挙げられます。",79,気候変動の緩和,0.3775
"略／主要な行動計画／事業計画の審議と監督を行 に向けた移行計画を立案することを意思決定しま
う場であり、気候関連の重要な事案が生じた時に、 した。",79,気候変動,0.3035
"略／主要な行動計画／事業計画の審議と監督を行 に向けた移行計画を立案することを意思決定しま
う場であり、気候関連の重要な事案が生じた時に、 した。",79,気候変動への適応,0.3237
"る車載用電池を必要量確保していくため、電池関連 シナリオ分析
取締役会では、気候関連課題に対応するための定 の投資額を決議しました。",79,気候変動への適応,0.3143
"さらに、既販
れる可能性があり、それらはトヨタにとってリスク や生産停止などの可能性が高まると考えています。",80,絶滅リスク,0.3864
"さらに、既販
れる可能性があり、それらはトヨタにとってリスク や生産停止などの可能性が高まると考えています。",80,健康と安全,0.322
"さらに、既販
れる可能性があり、それらはトヨタにとってリスク や生産停止などの可能性が高まると考えています。",80,平等と機会,0.3195
"（PHEV）、電気自動車（BEV）、燃料電池自動車 車にも利用可能なカーボンニュートラル燃料や、水
や機会となります。",80,エネルギー,0.3385
"（PHEV）、電気自動車（BEV）、燃料電池自動車 車にも利用可能なカーボンニュートラル燃料や、水
や機会となります。",80,水の汚染,0.3104
"（PHEV）、電気自動車（BEV）、燃料電池自動車 車にも利用可能なカーボンニュートラル燃料や、水
や機会となります。",80,生物および食料資源の汚染,0.3295
"（PHEV）、電気自動車（BEV）、燃料電池自動車 車にも利用可能なカーボンニュートラル燃料や、水
や機会となります。",80,水の消費と取水,0.3415
"（PHEV）、電気自動車（BEV）、燃料電池自動車 車にも利用可能なカーボンニュートラル燃料や、水
や機会となります。",80,平等と機会,0.3359
"ンニュートラル燃料※6の利用も広がると言われて トヨタは、世界の約200の国・地域で車両の販売 カーボンニュートラル社会実現のための新技術
※3 I nternational Energy Agency：国際エネルギー機関 います。",80,エネルギー,0.3385
また生産や調達への影響として、炭素税な を行っていますが、それぞれ、経済状況、エネルギー への取り組み事例として、以下が挙げられます。,80,水の消費と取水,0.3625
"新車CO 2 Scope3カテゴリー11の新車の走
組みが必要となってきます。",81,空気の汚染,0.3035
"（TGRS）に基づき、気候変動を含むすべてのリスク c） 組織が気候関連のリスクを特定・評価およ ゼロチャレンジ 行における平均GHG排出量※1
トヨタはグローバルに事業活動を展開するうえ 抽出･評価･対応を実施しています。",81,気候変動,0.3113
"（TGRS）に基づき、気候変動を含むすべてのリスク c） 組織が気候関連のリスクを特定・評価およ ゼロチャレンジ 行における平均GHG排出量※1
トヨタはグローバルに事業活動を展開するうえ 抽出･評価･対応を実施しています。",81,気候変動への適応,0.3877
"（TGRS）に基づき、気候変動を含むすべてのリスク c） 組織が気候関連のリスクを特定・評価およ ゼロチャレンジ 行における平均GHG排出量※1
トヨタはグローバルに事業活動を展開するうえ 抽出･評価･対応を実施しています。",81,気候変動の緩和,0.3156
"b）S cope1、Scope2および、当てはまる場合
電力100%を再生可能エネルギー化しています。",81,エネルギー,0.3894
"b）S cope1、Scope2および、当てはまる場合
電力100%を再生可能エネルギー化しています。",81,生物および食料資源の汚染,0.3127
"b）S cope1、Scope2および、当てはまる場合
電力100%を再生可能エネルギー化しています。",81,健康と安全,0.3145
"• 米 国西海岸の電池回収・リサイクルのパートナー
活動を進めています。",83,海洋資源の使用,0.3618
"• 米 国西海岸の電池回収・リサイクルのパートナー
活動を進めています。",83,海洋資源の採取と利用,0.4375
その後、リビルト・ 実航続距離の延伸など、絶え間なく電動車の実用性 2023年に系統接続運転に成功。,83,健康と安全,0.3074
"現在は、さらに大規 （CAM）と負極銅箔を調達
リユースし、最後にCO 2排出量の少ない方法で希少 の向上を図っています。",83,水の消費と取水,0.3097
"再生可能エネルギーは日照や風況に が、ユーラス田代平ウインドファームへ導入し、4 Cirba社との契約を締結
国・アジアの5地域で電池3Rの運用を開始」とい より発電量が大きく変化しますので、電力品質の安定 社が連携して実証試験を開始しました。",83,エネルギー,0.3075
"に必須な需給調整をできる範囲を超えてしまい、発電 み車載用電池の輸送・物流に係るコストを70%削
電池3Rを加速するには、まず電動車から使用済 を制限している量が年々増加しています。",83,水の消費と取水,0.3312
"一方で、発 2 リビルト・リユース、 3 リサイクル 減し、輸送由来のCO 2排出量も削減する見込み
み電池を回収することが必須です。",83,生物および食料資源の汚染,0.3557
"一方で、発 2 リビルト・リユース、 3 リサイクル 減し、輸送由来のCO 2排出量も削減する見込み
み電池を回収することが必須です。",83,水の消費と取水,0.4157
"一方で、発 2 リビルト・リユース、 3 リサイクル 減し、輸送由来のCO 2排出量も削減する見込み
み電池を回収することが必須です。",83,海洋資源の採取と利用,0.3541
"一方で、発 2 リビルト・リユース、 3 リサイクル 減し、輸送由来のCO 2排出量も削減する見込み
み電池を回収することが必須です。",83,健康と安全,0.3072
め、人を育てることができる「実行力」を兼ね備え、 トヨタの従業員の業務における役割・テーマは、方 以下の3つを柱に、プログラムを構成しています。,84,児童労働,0.3458
"• ト ヨタフィロソフィーを展開し、グローバル人
めの3本柱（①多様性・②成長・③貢献）を中心とし ます。",84,生物多様性の損失,0.3203
"具体的には、年度初めに役割・テーマを決定し、 事制度や各種教育へ織り込み
た取り組みを推進しています。",84,健康と安全,0.3069
"楽しさ・幸せを感じてもらうことをめざし、Well- モニタリングの取り組みとして、2023年度から、
労働力の基礎体力・柔軟性・機敏性を鍛え、 従業員エンゲージメント調査 being（幸福感）向上に向けて取り組んでいます。",85,健康と安全,0.3909
"そのためにも、従業 失敗を恐れずに挑戦できる」会社へ
員の雇用を何よりも大切に考え、労使で守り抜いていく」という労使関係のあり方が示されています。",86,労働条件,0.3336
"そのためにも、従業 失敗を恐れずに挑戦できる」会社へ
員の雇用を何よりも大切に考え、労使で守り抜いていく」という労使関係のあり方が示されています。",86,児童労働,0.3195
"は、まずわれわれ自身が余力を持ち、550万人を想 全員が自分らしく働き、その力が一つになったとき
私たちの何よりも大切な基盤は「会社は従業員の う働き方をすること。",86,エネルギー,0.3136
"余力を生んで、人が育って全員が活躍するトヨタ 一人ではできないことも、仲間と一緒に、夢に向
していきたいと思います。",86,児童労働,0.3223
"トヨタで働く私た
本日は、この13年を労使双方で振り返ってまいり いきいきと働いて、誰かのために行動できる人財 える。",86,労働時間,0.3184
"トヨタで働く私た
本日は、この13年を労使双方で振り返ってまいり いきいきと働いて、誰かのために行動できる人財 える。",86,児童労働,0.3208
"そういうことをやるのに、現 単純にクルマを設計し、開発することをクルマづく 私たちであれば、一緒に乗り越えていけると思って
トヨタの最大の財産は「人」であると思っています。",86,マイクロプラスチック,0.3022
"社内での相談窓口設置、性別を問わず利用しや
教、性的指向、性自認、障がい、配偶者や子の有無な いのある方394人が就労しています。",87,障害者の雇用,0.357
"社内での相談窓口設置、性別を問わず利用しや
教、性的指向、性自認、障がい、配偶者や子の有無な いのある方394人が就労しています。",87,児童労働,0.3111
また、ハラスメント 障がいの有無にかかわらず共に働き共に生きる「共 業務を行っています。,87,労働時間,0.3194
また、ハラスメント 障がいの有無にかかわらず共に働き共に生きる「共 業務を行っています。,87,障害者の雇用,0.3024
また、ハラスメント 障がいの有無にかかわらず共に働き共に生きる「共 業務を行っています。,87,児童労働,0.3595
"話通訳士の派遣や各種支援ツールの準備、必要に応
• 2 002年：「両立支援施策の拡充および定着を中心 じた職場環境の改善なども行っています。",87,障害者の雇用,0.3047
「いつかは全災害 に、職場の安全リスク評価をしたうえで、作業 がら、人財育成※4をはじめとする活動を推進します。,89,健康と安全,0.3334
「いつかは全災害 に、職場の安全リスク評価をしたうえで、作業 がら、人財育成※4をはじめとする活動を推進します。,89,児童労働,0.346
"健康で、安全な環境のもと、いきいきと活躍し続け ゼロ、そしてゼロの継続」をめざし、現場に根づい 性を考慮した標準化を実施 各分野の課題には、「自分事」として「現地現物」で
る職場づくりをめざしています。",89,健康と安全,0.4013
"取り組み、より幅広い社会課題の解決に向けて、
健康・安全に関する方針およびKPIを全社総括安 パートナーと積極的に連携します。",89,健康と安全,0.5141
"取り組み、より幅広い社会課題の解決に向けて、
健康・安全に関する方針およびKPIを全社総括安 パートナーと積極的に連携します。",89,プライバシー,0.3394
"全衛生管理者が策定し、全地域・全職場で取り組み 安全の3本柱 トヨタは取り組むべき分野を、「共生社会」「人
を進めています。",89,健康と安全,0.3837
"則』を支持し、これに基づき人権尊重の取り組みを を踏まえて、トヨタの国内外における自動車製造に かれた誠実な対話に関する正しい理解と取り組み
進めています。",90,平等と機会,0.3105
JP-MIRAIで トヨタは、事業活動に関わる人権・環境への負の影 ています。,90,平等と機会,0.3041
"ビリティに対する取り組みを着実に推進すると同 で、バイヤーも含む全社員の意識向上、啓発を図って 2021年には、環境・人権問題の重要性の高まりな 2020年10月には、国内の発注金額の9割以上を
時に、安全・安心をはじめとする品質向上のために、 います。",91,健康と安全,0.3232
こ の安全装備や、歩行者事故時の傷害を軽減する車両 に向かって分岐までの運転を支援します。,93,健康と安全,0.4206
こ の安全装備や、歩行者事故時の傷害を軽減する車両 に向かって分岐までの運転を支援します。,93,平等と機会,0.3003
"高い安
ロ」に向けて、安全なクルマの開発が必要なことは れが統合安全コンセプトの考え方です。",93,健康と安全,0.3648
"構造など、さまざまな安全技術の研究開発に活用し 全性と安心感を実現し、目的地まで疲れにくく、快
もちろんですが、並行して、ドライバーや歩行者と ています。",93,健康と安全,0.4849
"いう「人」に対する啓発活動、信号設置や道路整備 予防安全 に幅広く活用いただけるよう、ウェブサイトを通じ ディープラーニングを中心としたAI技術も取り
など「交通環境」整備への働きかけも欠かせません。",93,健康と安全,0.3545
"入れ、運転中に遭遇し得るさまざまな状況を予測・
トヨタでは安全なモビリティ社会の実現に向け、 重大死傷事故低減に寄与する機能を取り入れた 対応した運転を支援します。",93,健康と安全,0.3079
セーフティ（PCS）」、車線逸脱による事故の予防に 事故や急病の際は、一刻も早い対応が求められま です。,93,健康と安全,0.4041
"ご発言で、「全世界では2013年125万人の方が交 日本は、クルマの安全性を進化させてきたことに
通事故で亡くなっておられます」とありました。",94,マイクロプラスチック,0.302
"ご発言で、「全世界では2013年125万人の方が交 日本は、クルマの安全性を進化させてきたことに
通事故で亡くなっておられます」とありました。",94,健康と安全,0.3653
"とを、今日一日は考え、お付き合いいただきたい 最大化し、より安全な運転につなげられることの可
と思います。",94,健康と安全,0.3871
"日本文化のこの特性こそが、最も重要な 新しい児童への啓発分科会
競争力の源となるでしょう。",95,児童労働,0.3091
"日本文化のこの特性こそが、最も重要な 新しい児童への啓発分科会
競争力の源となるでしょう。",95,文化的権利,0.3529
"日本文化のこの特性こそが、最も重要な 新しい児童への啓発分科会
競争力の源となるでしょう。",95,企業文化,0.3049
創業以来、 めて、お客様の信頼に応え得る製品・サービスにな 開設しました。,96,健康と安全,0.3341
"各工場や海外拠点においても独自の品質 容の実態や物理セキュリティ対策状況の確認）に継
の一人ひとりが常に高い問題意識を持ち、自分事と 意識・風土の醸成 学習館を設置するなど、各地域・各工場で働く従業 続的に取り組んでいます。",96,健康と安全,0.3201
"して捉えて日々改善に努め、各分野が緊密に連携し 員への品質の重要性の理解、周知徹底にも努めてい さらに、自動車関連については、情報セキュリティ
ながらお客様の安全・安心と満足度向上に努めて 一人ひとりが高い品質をつくりこむ風土を醸成す ます。",96,健康と安全,0.3495
"• 販売店の教育・指導 • 開 発目標の設定
• 補 給品の保証 など • 品 質目標の設定 など 心の確保をめざします。",96,健康と安全,0.3307
• 検 査設備・機器などの点検 生産 • 工 程・設備の計画 監査を行っています。,96,健康と安全,0.3201
"トヨタは国内外で年間約1万4,000件の特許を出 基づくプライバシー・個人情報に関する情報の適
ことで商品力と技術力を高め、それを競争力の源泉 願しており、約1万1,000件の特許を登録しています。",97,健康と安全,0.3052
これらの知的財産を適切に保 的・組織的に連携させ、グローバルに技術開発をサ 情報の利活用に努めています。,97,海洋資源の使用,0.3354
これらの知的財産を適切に保 的・組織的に連携させ、グローバルに技術開発をサ 情報の利活用に努めています。,97,海洋資源の採取と利用,0.368
これらの知的財産を適切に保 的・組織的に連携させ、グローバルに技術開発をサ 情報の利活用に努めています。,97,健康と安全,0.4015
