sentence,page,topic,similarity
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,健康と安全,0.3531
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,平等と機会,0.3647
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,障害者の雇用,0.3048
"さらに、様々な個性や価値観を持つ従業員が個々の能力を十分に発揮できるよう、性別・年齢・国籍・人種・宗教・障がいの有
人材育成 無等の多様性を尊重するとともに、分け隔てなく公平に登用し、働きやすい職場環境の整備に努めています。",70,児童労働,0.3449
"しかしながら、当社や製造・非製造子会社、販売子会社を含むグループ会社のみならず、取引先やその二次取引先以降も含むグローバルなバリューチェーン全体の労働環境や人
人権侵害 権状況に関する完全な管理は困難であるという課題があります。",70,生物および食料資源の汚染,0.3512
"品質保証 しかしながら、大規模なリコール等が起こった場合、多額のコストとして品質関連費用が発生することに加え、ブランドイメージの毀損等により、当社グループの業績及び財政状態
に悪影響を及ぼす可能性があります。",71,空気の汚染,0.3604
"品質保証 しかしながら、大規模なリコール等が起こった場合、多額のコストとして品質関連費用が発生することに加え、ブランドイメージの毀損等により、当社グループの業績及び財政状態
に悪影響を及ぼす可能性があります。",71,水の汚染,0.3274
"品質保証 しかしながら、大規模なリコール等が起こった場合、多額のコストとして品質関連費用が発生することに加え、ブランドイメージの毀損等により、当社グループの業績及び財政状態
に悪影響を及ぼす可能性があります。",71,生物および食料資源の汚染,0.3545
"品質保証 しかしながら、大規模なリコール等が起こった場合、多額のコストとして品質関連費用が発生することに加え、ブランドイメージの毀損等により、当社グループの業績及び財政状態
に悪影響を及ぼす可能性があります。",71,生物多様性の損失,0.3146
"品質保証 しかしながら、大規模なリコール等が起こった場合、多額のコストとして品質関連費用が発生することに加え、ブランドイメージの毀損等により、当社グループの業績及び財政状態
に悪影響を及ぼす可能性があります。",71,健康と安全,0.3516
"ナーとなる製品・サービスを提供しながら、下記のように 研
究開発に取り組んでいます。",72,健康と安全,0.3123
"べ四輪車の生産・販売台数が増加し、モデルミックスも改善 社会の実現と世界中の人々に移動する喜びを提供してまい
しました。",72,健康と安全,0.3149
"べ四輪車の生産・販売台数が増加し、モデルミックスも改善 社会の実現と世界中の人々に移動する喜びを提供してまい
しました。",72,平等と機会,0.3016
"電動化
2 各セグメントの投資内容は、次の通りです。",72,エネルギー,0.3275
"境変化に対応できるよう、一定水準の手元流動性を確保する て1株につき55円をお支払いしておりますので、1株につき67
方針としています。",73,気候変動への適応,0.3204
"キャッシュ・フローの状況 当連結会計年度末の現金及び現金同等物8,536億円は、月 内部留保資金の使途につきましては、持続的な企業価値の
商比1.9ヶ月に相当し十分な流動性を確保しています。",73,水の消費と取水,0.3184
"キャッシュ・フローの状況 当連結会計年度末の現金及び現金同等物8,536億円は、月 内部留保資金の使途につきましては、持続的な企業価値の
商比1.9ヶ月に相当し十分な流動性を確保しています。",73,適切な賃金,0.3106
"これは、エジプト、エチオピア等の主要国で、外貨準 イン性や走行性能に加え、安全装備や利便性の高い装備が
備高の減少等により四輪車の輸入制限が行われたためです。",83,健康と安全,0.4014
"このモ 新型「GSX-S1000GX（写真上）」及び新型「GSX-8R（同下）」
に対し微減（319千台、前年比97％）に留まっていますが、バッ デルは、ボディーはオレンジと黒を基調とし、車体パーツの色 を発表しました。",87,生物および食料資源の汚染,0.3219
"「GSX-S1000GX」は、動力性能とツーリング
クボーンが減少（76千台、前年比73％）したことにより、前年 を変更した特別仕様です。",87,エネルギー,0.3034
"「GSX-S1000GX」は、動力性能とツーリング
クボーンが減少（76千台、前年比73％）したことにより、前年 を変更した特別仕様です。",87,生物および食料資源の汚染,0.3182
"「GSX-S1000GX」は、動力性能とツーリング
クボーンが減少（76千台、前年比73％）したことにより、前年 を変更した特別仕様です。",87,水の消費と取水,0.3443
"「GSX-S1000GX」は、動力性能とツーリング
クボーンが減少（76千台、前年比73％）したことにより、前年 を変更した特別仕様です。",87,健康と安全,0.335
"ハヤブサは、1998年にドイツ・ 「GSX-8R」は、ライダーの年齢やスキルを問わず、多様な
インターモトで発表され、1999年に欧州や北米で発売されま ライディングを楽しめるスポーツバイクです。",87,健康と安全,0.3405
"全体市場では、スクーターと150cc以上のバックボーンの構 力性能を持つスタイリングが話題を呼び、スズキを代表するフ
成比が高まっていることから、当社は125ccスクーター（UY125, ラッグシップ二輪車となりました。",87,健康と安全,0.3118
"UE125, UU125）及び250ccバックボーン（GSX250R, Vストロー
ム250）を中心に拡販を進めています。",87,健康と安全,0.3261
"2030年度までに、バッ 受け、北米・欧州を中心としたレジャー市場において、やや したマイクロプラスチックの判別技術に関する共同研究契約
テリーEV比率5％を目指します。",88,マイクロプラスチック,0.3501
"については、カーボンニュートラル燃料での対応を検討してお 一方、新型コロナによる移動制限が無くなった事により賑 スズキが一部船外機に搭載しているマイクロプラスチック
ります。",88,マイクロプラスチック,0.3029
"わいが戻ってきた観光地においては、観光船向けの船外機需 回収装置で回収したマイクロプラスチックにタンパク質を吸
要が順調に推移し、東南アジアを中心に販売が伸びました。",88,マイクロプラスチック,0.4108
"わいが戻ってきた観光地においては、観光船向けの船外機需 回収装置で回収したマイクロプラスチックにタンパク質を吸
要が順調に推移し、東南アジアを中心に販売が伸びました。",88,海洋資源の採取と利用,0.3483
