sentence,page,topic,similarity
"詳細についてはP.113〜114「TNFDに基づく
ションを継続し、従業員のCNに関する意識向上に対する取り 当社は新しい付加価値を創造するイノベーションを加速させ、 初期開示」のページに記載しています。",57,健康と安全,0.3088
"詳細についてはP.113〜114「TNFDに基づく
ションを継続し、従業員のCNに関する意識向上に対する取り 当社は新しい付加価値を創造するイノベーションを加速させ、 初期開示」のページに記載しています。",57,児童労働,0.3266
"監査による遵守状況の確認により、自然環境の維持・保全に
環境に関するマネジメントや取り組みについては 積極的に取り組んでいます。",57,気候変動への適応,0.3608
"監査による遵守状況の確認により、自然環境の維持・保全に
環境に関するマネジメントや取り組みについては 積極的に取り組んでいます。",57,生物および食料資源の汚染,0.31
"監査による遵守状況の確認により、自然環境の維持・保全に
環境に関するマネジメントや取り組みについては 積極的に取り組んでいます。",57,海洋資源の採取と利用,0.3239
"監査による遵守状況の確認により、自然環境の維持・保全に
環境に関するマネジメントや取り組みについては 積極的に取り組んでいます。",57,健康と安全,0.3603
"また、TNFD推奨ツール（IBAT*2、 当社グループの主要拠点周辺について、TNFD推奨ツール Aqueductでは拠点周辺の水リスクレベル（Overall Water Risk）
「事業ベース」では、当社グループの代表事業について、TNFD推奨 Aqueduct*3）を用いて、拠点周辺の生物多様性上の重要性や物理的 （IBAT、Aqueduct）を用いて評価を行いました。",58,生物および食料資源の汚染,0.3055
"また、TNFD推奨ツール（IBAT*2、 当社グループの主要拠点周辺について、TNFD推奨ツール Aqueductでは拠点周辺の水リスクレベル（Overall Water Risk）
「事業ベース」では、当社グループの代表事業について、TNFD推奨 Aqueduct*3）を用いて、拠点周辺の生物多様性上の重要性や物理的 （IBAT、Aqueduct）を用いて評価を行いました。",58,水の消費と取水,0.3095
"また、TNFD推奨ツール（IBAT*2、 当社グループの主要拠点周辺について、TNFD推奨ツール Aqueductでは拠点周辺の水リスクレベル（Overall Water Risk）
「事業ベース」では、当社グループの代表事業について、TNFD推奨 Aqueduct*3）を用いて、拠点周辺の生物多様性上の重要性や物理的 （IBAT、Aqueduct）を用いて評価を行いました。",58,海洋資源の使用,0.3174
"また、TNFD推奨ツール（IBAT*2、 当社グループの主要拠点周辺について、TNFD推奨ツール Aqueductでは拠点周辺の水リスクレベル（Overall Water Risk）
「事業ベース」では、当社グループの代表事業について、TNFD推奨 Aqueduct*3）を用いて、拠点周辺の生物多様性上の重要性や物理的 （IBAT、Aqueduct）を用いて評価を行いました。",58,健康と安全,0.3327
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,水の汚染,0.389
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,生物および食料資源の汚染,0.3637
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,水の消費と取水,0.3736
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,海洋資源の使用,0.3832
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,海洋資源の採取と利用,0.3525
バリューチェーンは、SBTs for Natureにおいて評価対 *3 Aqueduct：水リスクを特定・評価するためのデータツール 重要性を把握しました。,58,健康と安全,0.3466
"また、これらの評価・分析結果を踏まえ、TNFD最終
サーキュラー 気候変動 質量安定化と 地下水 GHG排出 水使用 水質汚濁 ● 車 産 用 業 部 廃 品 棄 製 物 造 処 、 理 水 に 酸 関 化 連 リ す チ る ウ バ ム リ 製 ュ 造 ー 、 チ 洗 ェ 剤 ー 製 ン 造、ヨード採掘、タンク運用、有価物回収、 各1事業、計9事業を選定予定）。",58,気候変動への適応,0.3318
"また、これらの評価・分析結果を踏まえ、TNFD最終
サーキュラー 気候変動 質量安定化と 地下水 GHG排出 水使用 水質汚濁 ● 車 産 用 業 部 廃 品 棄 製 物 造 処 、 理 水 に 酸 関 化 連 リ す チ る ウ バ ム リ 製 ュ 造 ー 、 チ 洗 ェ 剤 ー 製 ン 造、ヨード採掘、タンク運用、有価物回収、 各1事業、計9事業を選定予定）。",58,気候変動の緩和,0.3146
"また、これらの評価・分析結果を踏まえ、TNFD最終
サーキュラー 気候変動 質量安定化と 地下水 GHG排出 水使用 水質汚濁 ● 車 産 用 業 部 廃 品 棄 製 物 造 処 、 理 水 に 酸 関 化 連 リ す チ る ウ バ ム リ 製 ュ 造 ー 、 チ 洗 ェ 剤 ー 製 ン 造、ヨード採掘、タンク運用、有価物回収、 各1事業、計9事業を選定予定）。",58,水の汚染,0.3137
"また、これらの評価・分析結果を踏まえ、TNFD最終
サーキュラー 気候変動 質量安定化と 地下水 GHG排出 水使用 水質汚濁 ● 車 産 用 業 部 廃 品 棄 製 物 造 処 、 理 水 に 酸 関 化 連 リ す チ る ウ バ ム リ 製 ュ 造 ー 、 チ 洗 ェ 剤 ー 製 ン 造、ヨード採掘、タンク運用、有価物回収、 各1事業、計9事業を選定予定）。",58,水の消費と取水,0.3471
"また、これらの評価・分析結果を踏まえ、TNFD最終
サーキュラー 気候変動 質量安定化と 地下水 GHG排出 水使用 水質汚濁 ● 車 産 用 業 部 廃 品 棄 製 物 造 処 、 理 水 に 酸 関 化 連 リ す チ る ウ バ ム リ 製 ュ 造 ー 、 チ 洗 ェ 剤 ー 製 ン 造、ヨード採掘、タンク運用、有価物回収、 各1事業、計9事業を選定予定）。",58,海洋資源の採取と利用,0.3015
"2024年3月期に、当社は国連が定める「ビジネスと人権に
サプライチェーンを守り抜くことは、企業理念「人・社会・地球との ビリティ条項を追加しました。",60,健康と安全,0.3129
当社の人権方針、環境方針、生物多様性ガイドラインの遵守を リスクアセスメントに基づく課題把握と対応 して加盟しました。,60,気候変動への適応,0.3479
当社の人権方針、環境方針、生物多様性ガイドラインの遵守を リスクアセスメントに基づく課題把握と対応 して加盟しました。,60,生物および食料資源の汚染,0.3429
当社の人権方針、環境方針、生物多様性ガイドラインの遵守を リスクアセスメントに基づく課題把握と対応 して加盟しました。,60,生物多様性の損失,0.324
当社の人権方針、環境方針、生物多様性ガイドラインの遵守を リスクアセスメントに基づく課題把握と対応 して加盟しました。,60,健康と安全,0.3558
当社の人権方針、環境方針、生物多様性ガイドラインの遵守を リスクアセスメントに基づく課題把握と対応 して加盟しました。,60,プライバシー,0.3531
"当社は、国連が定める「ビジネスと人権に関する指導原則」を 2024年3月期には、当社グループのサプライヤー約6,000社を 人権における本質的な課題解決に取り組みます。",60,マイクロプラスチック,0.3072
"2024年3月期は計40回 ボランティア活動で、間伐材を使用したキューブ 当社やグループ企業の役職員・家族合計33名が
3,200人以上の生徒が受講しました。",61,生物および食料資源の汚染,0.332
"2024年3月期は計40回 ボランティア活動で、間伐材を使用したキューブ 当社やグループ企業の役職員・家族合計33名が
3,200人以上の生徒が受講しました。",61,水の消費と取水,0.3454
"2024年3月期は計40回 ボランティア活動で、間伐材を使用したキューブ 当社やグループ企業の役職員・家族合計33名が
3,200人以上の生徒が受講しました。",61,海洋資源の使用,0.3466
"2024年3月期は計40回 ボランティア活動で、間伐材を使用したキューブ 当社やグループ企業の役職員・家族合計33名が
3,200人以上の生徒が受講しました。",61,海洋資源の採取と利用,0.3385
"2024年3月期は計40回 ボランティア活動で、間伐材を使用したキューブ 当社やグループ企業の役職員・家族合計33名が
3,200人以上の生徒が受講しました。",61,児童労働,0.3342
社員のボランティア活動の ペーパーを使用する等、 います。,61,児童労働,0.3839
"に参加して 豊通まなぶスクエアの取り組みについて
「あなた、人のため、社会のためになることしてるの？",61,ロビー活動,0.3101
"サプライヤー各社
豊田通商グループは、「再生可能エネルギー・エネルギーマネジ 創生推進部を立ち上げました。",62,エネルギー,0.3688
"2. 安全衛生関係法令、客先構内作業業務要領等を尊重するとともに、必要な自主基準を設け安全衛生管理のレベル向上を
図る。",62,健康と安全,0.4482
"私たちは地域イベントへの参加・協賛やボランティア活動、またサイト見学の受け コーポレート部門であり、オフィス業務も多い中、作業現場だけでなく、オフィス内でも
入れや出前授業を行うことで、地域との共生にも力を入れています。",62,ロビー活動,0.3604
"コンプライアンス意識向上活動
5. 私たちは、誠実、正直、公明正大、公正透明に企業活動を行い、全てのステークホルダーとの信頼関係を維持、発展させます。",63,健康と安全,0.3364
"具体的な取り組み 日々の業務で遵守すべき具体的な法令・規範を役員・社員に
6. 私たちは、持続可能な社会の発展に貢献します。",63,労働時間,0.3373
"米国連邦海外腐敗行為防止法（FCPA）や英国贈収賄防止法 浸透させるために、各種研修やセミナーの実施、さらには全社員
7. 私たちは、環境に配慮した企業活動を追求、促進します。",63,健康と安全,0.3014
"違反することのないよう、贈収賄防止規則および実施要領を 月間に合わせたコンプライアンスイベント等を通じて、規範の
9. 私たちは、人権を尊重します。",63,健康と安全,0.3128
"違反することのないよう、贈収賄防止規則および実施要領を 月間に合わせたコンプライアンスイベント等を通じて、規範の
9. 私たちは、人権を尊重します。",63,平等と機会,0.3787
"遵守状況をレビューし、法令および企業倫理遵守の徹底を図って
10. 私たちは、社内及び社会における多様性を尊重して受け入れ、違いを活かすD&I*に積極的に取り組みます。",63,健康と安全,0.3153
加えて、 2024年3月期より、主要連結子会社に対して「安全と の有効性を定期的に評価・検証し、必要に応じて改善していきます。,63,健康と安全,0.3668
"“Be the
ことができます。",65,健康と安全,0.3013
"50 35 15
監査役会は監査役5名（うち3名が独立社外監査役）で構成 株式報酬に係る取締役の個人別の報酬を決議します。",69,適切な賃金,0.343
