sentence,page,topic,similarity
"する中、新商品の投入により、国内で酸素濃縮装置のシェアを伸ばし
最高水準の信頼性や性能、機能、品質が要求される医療・ヘルスケア ました。",69,健康と安全,0.3791
"一方で、酸素 業では、フィットネス事業者に加えて、プロスポーツ、アスリート市場
ボンベから携帯型酸素濃縮装置への置き換え需要は拡大し、中国で の開拓により販売を拡大します。",69,健康と安全,0.3089
"フィットネス市場は、新型コロナ 「酸素濃縮装置」
ウイルス感染拡大による落ち込みからの回復傾向が見られました。",69,健康と安全,0.3053
今後は代表取締役会長兼CEOと Kanwal 長年にわたりインドにおける空調事業を担い、事業拡大に大きく貢献。,73,空気の汚染,0.331
今後は代表取締役会長兼CEOと Kanwal 長年にわたりインドにおける空調事業を担い、事業拡大に大きく貢献。,73,健康と安全,0.368
"食品業界での安全・安心の経験から、ガバナンス強化・リスク管理は非常に重要で、取締役会の審議では特に注意
現在の業績というのはこれまでの取り組みの結果であり、経営の本質は、過去を踏まえて、バックキャスティング、 しています。",75,健康と安全,0.3288
"当社では、18ヵ月予算やFUSION経営といった独自の 当社の取締役会には執行側の役員も出席しているため、サステナビリティへの貢献度の高い商品やサービスの
運営で、常に将来を見据えた戦略を策定し、日々の実行計画に落とし込んでいます。",75,健康と安全,0.3027
"航空業界はもちろん製造業においても安全に対する取り組みは重要であると考えており、生産拠点の視察や、工場
社外取締役として、特に、コンプライアンスの遵守や危機管理面など、リスクに対する構えに問題がないかを常に 執行役員会（国内生産拠点における執行状況の年次報告）に積極的に参加しています。",75,健康と安全,0.3883
"託先）作業者による、ダイキン工業および国内関係会社の仕入先さ
情報システム、製品サービス、工場設備システムなどからの情報流 また、インターネットを介した情報漏えいやトラブルが社会問題 ま情報の不正ダウンロードが判明しました。",79,生物および食料資源の汚染,0.3012
"刈り取ることにより持続的に業績を拡大し、ROE／ROAの向上を
温室効果ガス 6 安全・安心、快適な めざしています。",81,健康と安全,0.3773
"成、育児休暇からの早期復帰支援、男性社員の育児参加支援な し、2024年3月期は93万t-CO（22020年3月期比30%削減）とす
どさまざまな施策を実施しています。",82,児童労働,0.3786
"各インデックスはサ
1,400 40 36 40 50 ステナブル投資のファンドや他の金融商品の作成・評価に広く利用されます。",82,海洋資源の採取と利用,0.3059
"各インデックスはサ
1,400 40 36 40 50 ステナブル投資のファンドや他の金融商品の作成・評価に広く利用されます。",82,健康と安全,0.3498
"ダイキンは、お客さま、取引先、社員、地域社会をはじめとした グローバルトップの総合空調メーカーとして、環境・社会課題解決
ステークホルダーの皆さまと協創しながら、環境・社会課題の解決と に対する答えを出し続けることは、ダイキンの使命です。",87,空気の汚染,0.3171
