sentence,page,topic,similarity
"特に競争環境の ステムやデータの高度活用は、生活の利便性を向上し、平和で
事業が持つ潜在力を当社グループの価値として実現し、成長を 厳しい海外事業を質的、量的に大きく伸ばすことを企図しての体 幸福で持続可能な社会の形成に大きく貢献するものです。",88,健康と安全,0.3963
"機動的かつ効率的な事業運 を提供することは当社のミッションであり、それを着実に実現す
います。",88,エネルギー,0.307
"機動的かつ効率的な事業運 を提供することは当社のミッションであり、それを着実に実現す
います。",88,労働時間,0.3043
"機動的かつ効率的な事業運 を提供することは当社のミッションであり、それを着実に実現す
います。",88,健康と安全,0.3331
"目的達
分に反映できていないという課題がありますが、次の新たな中 市場環境の変化に応じた仕組みの機動的修正が求められます。",89,気候変動への適応,0.3903
"主な付議案件と内容 取締役会議案別審議時間の割合
カテゴリ 案件名 付議内容 カテゴリ 案件名 付議内容 • 経営戦略の議論に最も多い時間を割いている。",90,労働時間,0.3347
"女性の新規管理者登用率 3.75% *4 株式報酬支給額は、当期分として付与されることが確定したポイント数に、信託が当社株式を取得した際の時価（1株当たり2,115円）を乗じた
額を費用計上した額です。",93,適切な賃金,0.3264
"NTT DATA, Inc.配下で情報セキュリティ推進体制を構築し、 発、外部連携を実施しており、NTTグループのCSIRTと連携し また、当社グループの社員や協働者に対しては、個人情報保護
ベースラインの統一と地域別の柔軟性を両立した運営を行って 情報の共有を行っています。",96,健康と安全,0.3959
"NTT DATA, Inc.配下で情報セキュリティ推進体制を構築し、 発、外部連携を実施しており、NTTグループのCSIRTと連携し また、当社グループの社員や協働者に対しては、個人情報保護
ベースラインの統一と地域別の柔軟性を両立した運営を行って 情報の共有を行っています。",96,プライバシー,0.3207
"現在、世界49カ所のSOC（セキュリティオペ 更なるセキュリティの強化の為、今後もキリンビジネスシステ で利用しつつ、すべてのシステムを安全に再インストール・復元
レーションセンター）と約7,500人のセキュリティスペシャリストを ム株式会社様と協業し、対策を継続する方針です。",97,健康と安全,0.3497
"こ から復旧・再発防止までを一貫してサポー
の戦略により、長年のノウハウを集約し、戦略から危機対応まで トします。",97,健康と安全,0.3133
第三者保証の範囲は国内のみ • 燃 料の使用等による直接的な排出（Scope1）、及び購入した電気・熱の使用による間接的な排出（Scope2 マーケット基準）によるガスの総量をCO2で換算。,101,水の消費と取水,0.3131
"2022年はNTT Ltd.を除く全グループ会社、2023年
はNTT Ltd.を含めた全グループ会社が対象。",101,水の汚染,0.3315
"2022年はNTT Ltd.を除く全グループ会社、2023年
はNTT Ltd.を含めた全グループ会社が対象。",101,水の消費と取水,0.3005
"2022年はNTT Ltd.を除く全グループ会社、2023年
はNTT Ltd.を含めた全グループ会社が対象。",101,健康と安全,0.3131
"EBITDA*4 億円 2,842 3,084 2,957 3,203 3,949 4,822 5,914 +1,092 うちデータセンターへの設備投資額は3,905億円にな
ります。",103,海洋資源の使用,0.3103
"一方、投資活動によるキャッシュ・フローは、 支出があるものの、有利子負債の調達等により、1,092億円の収入（前期比265億円の収入
有形固定資産及び無形資産の取得による支出等により6,245億円の支出（同3,022億円の 減少）となりました。",104,水の消費と取水,0.347
"一方、投資活動によるキャッシュ・フローは、 支出があるものの、有利子負債の調達等により、1,092億円の収入（前期比265億円の収入
有形固定資産及び無形資産の取得による支出等により6,245億円の支出（同3,022億円の 減少）となりました。",104,海洋資源の採取と利用,0.3118
